customer_id,customer_name,email,phone,address,city,country,registration_date,customer_segment,lifetime_value,age,gender,created_at
CUST_00000127,Hà Đặng,jose37@example.net,849-375-1701x3021,"77702 Charles Circles Suite 830
North Marvintown, AZ 27385",JaneHuyện,Japan,2023-12-17,Occasional,2885.14,20,Other,2025-09-17 15:09:33.962182
CUST_00000128,Khoa Tấn Nguyễn,gle@example.com,+84-50-601 5623,"297 Ortega Ports Apt. 289
Catherinehaven, WI 24059",Smithport,Vietnam,2025-02-13,Occasional,4615.93,38,Female,2025-09-17 15:09:33.962549
CUST_00000129,Ông Hưng Hoàng,nguyenjane@example.org,+84 97 1170946,"PSC 7530, Box 4984
APO AA 80092",Thành phố JohnQuận,Japan,2025-08-10,Regular,418.55,18,Male,2025-09-17 15:09:33.962682
CUST_00000130,Chi Lê,john60@example.com,784.834.2325x323,"8 Jane Đường
Thị xã JaneHuyện, 821962",Quận JaneThị xã,Vietnam,2024-06-14,Regular,4518.59,20,Female,2025-09-17 15:09:33.962825
CUST_00000131,Carrie Adams,kyle71@example.org,+1-201-500-7529x41290,"27 John Số
JohnPhường, 392627",New Anne,Korea,2024-09-06,VIP,1502.16,30,Female,2025-09-17 15:09:33.963140
CUST_00000132,Molly Grant,tommyhood@example.com,+84-80-223285,"08 Trần Số
Huyện JanePhường, 382672",Port Juliefurt,Japan,2024-10-18,Occasional,2864.92,61,Male,2025-09-17 15:09:33.963541
CUST_00000133,Kari Golden,lucaslopez@example.net,(05)418-7971,"405 Mills Extensions
West Raymondfort, WA 99653",South Justintown,Korea,2024-05-05,Regular,4584.05,37,Other,2025-09-17 15:09:33.964028
CUST_00000134,Tú Phạm,barbarawalls@example.com,+84-75-304 8620,"USS Williams
FPO AP 40046",Sanchezview,Japan,2025-07-20,Regular,608.81,26,Female,2025-09-17 15:09:33.964390
CUST_00000135,Crystal Willis,johnmai@example.org,(07) 4518 7092,"35 Jane Khu
Thành phố JaneXã, 471958",JohnThành phố,USA,2024-06-21,VIP,2896.83,31,Female,2025-09-17 15:09:33.964611
CUST_00000136,Derek Cooley,kenneth44@example.com,399-330-4711x2935,"42 Jane Tổ
JaneXã, 968952",Huyện JaneThành phố,Japan,2025-01-21,New,473.82,31,Male,2025-09-17 15:09:33.964879
CUST_00000137,Thành Hoàng Hoàng,croberts@example.com,09 0506 6512,"55537 Lawrence Hills Suite 682
Lake Matthewport, MA 32459",JaneThành phố,Singapore,2024-02-15,Occasional,2392.84,32,Male,2025-09-17 15:09:33.965195
CUST_00000138,Jeffrey Woods,johnhoang@example.org,(643)982-5035,"07 Mai Ngõ
JaneQuận, 840865",Port Whitneyberg,Vietnam,2025-05-17,Regular,3079.34,47,Other,2025-09-17 15:09:33.965462
CUST_00000139,Heather Smith,alexandramyers@example.org,243-654-8633,"9 John Tổ
JohnHuyện, 195644",West Jorgeberg,Singapore,2024-02-27,Regular,1180.95,59,Male,2025-09-17 15:09:33.965828
CUST_00000140,Chị Hải Mai,johnbui@example.com,(447)883-5026x78546,"849 Laura Motorway Apt. 830
Port Robertville, MS 62222",North Matthew,Japan,2024-08-13,Occasional,1413.26,56,Male,2025-09-17 15:09:33.966100
CUST_00000141,Mackenzie Williams,john99@example.com,7717453441,"6426 Lester Road Suite 121
North Natashaburgh, HI 40636",East Courtney,Vietnam,2024-05-05,VIP,4141.75,62,Male,2025-09-17 15:09:33.966509
CUST_00000142,Cô Nhật Nguyễn,rvu@example.net,06 6452866,"13099 Julie Haven Apt. 403
Mcclainport, OK 88456",Fowlerside,Singapore,2023-12-24,Regular,3178.86,55,Other,2025-09-17 15:09:33.966822
CUST_00000143,Vũ Nguyễn,john64@example.net,02 4505545,"118 Freeman Ford
Christopherstad, VT 28667",North Matthewton,Vietnam,2025-04-27,Occasional,4919.53,68,Male,2025-09-17 15:09:33.967100
CUST_00000144,Hạnh Phạm,foxjared@example.org,433-971-6245,"5 Jane Ngõ
Quận JaneThị xã, 480477",Thorntonfurt,Korea,2025-04-22,Regular,3103.68,68,Female,2025-09-17 15:09:33.967393
CUST_00000145,Quý ông Phúc Nguyễn,macdonaldstephen@example.org,07 5691479,"255 Jeremy Throughway Apt. 474
Thomasview, AS 40716",JohnHuyện,USA,2025-06-20,Occasional,2875.58,18,Other,2025-09-17 15:09:33.967745
CUST_00000146,Danny Taylor,samanthadickerson@example.org,961.624.6942,"427 John Tổ
Huyện JohnPhường, 151583",JohnPhường,Korea,2023-12-03,Regular,3980.46,70,Male,2025-09-17 15:09:33.968064
CUST_00000147,Chi Hoàng,jane78@example.com,06 9599 3262,"37 Jane Khu
Thành phố JaneThị xã, 636816",JaneThị xã,Korea,2024-08-05,Occasional,3156.24,51,Female,2025-09-17 15:09:33.968187
CUST_00000148,Brittany Schultz,shane80@example.com,02 4004127,"4 Jane Ngõ
Thị xã JaneThị xã, 483324",Oscarshire,Singapore,2024-07-27,Occasional,3389.14,27,Male,2025-09-17 15:09:33.968528
CUST_00000149,Cô Lan Hoàng,johnduong@example.net,+84-34-858 9533,"1 Lê Làng
JaneXã, 382968",New Virginia,Vietnam,2025-06-07,Occasional,4415.04,38,Female,2025-09-17 15:09:33.968702
CUST_00000150,Julie Gonzales,mgraves@example.net,+84-72-416608,"905 Phạm Tổ
Quận JohnThành phố, 588819",Lindaton,Japan,2024-04-15,Regular,2604.81,24,Female,2025-09-17 15:09:33.969052
CUST_00000151,Jason Dixon,janetwarner@example.net,419.927.2290x01836,"021 Knight Rapid
New Davidstad, DC 78785",Lake Brent,Vietnam,2024-10-09,Regular,3086.21,18,Other,2025-09-17 15:09:33.969565
CUST_00000152,Heather Andrade,janebui@example.com,+84 34 8658119,"6 Mai Số
Thị xã JaneQuận, 967878",Tinashire,Japan,2025-06-06,New,3802.64,62,Female,2025-09-17 15:09:33.969830
CUST_00000153,Veronica Cooper,jane98@example.org,04 7606 1203,"05 Jane Số
JaneThành phố, 837890",East Scottborough,USA,2024-05-25,Occasional,2215.49,39,Male,2025-09-17 15:09:33.970096
CUST_00000154,Mark Blake,lejane@example.com,001-270-704-9458,"USS Edwards
FPO AA 62373",East John,Japan,2024-10-30,VIP,4424.12,20,Female,2025-09-17 15:09:33.970428
CUST_00000155,Quang Trần,phamjohn@example.com,07 0118 0712,"306 Clements Way
Lake Karinaville, WA 35667",Deannaville,USA,2024-12-16,Occasional,818.46,70,Female,2025-09-17 15:09:33.970726
CUST_00000156,Kristy Stephens,amy88@example.org,(02)015-4725,"31 Jane Tổ
JohnXã, 231080",Huyện JohnQuận,USA,2025-06-12,VIP,2030.45,34,Female,2025-09-17 15:09:33.970984
CUST_00000157,Daniel Scott,jamesward@example.org,(307)586-5371,"71187 Lewis Land
Santiagobury, VI 08834",Garnermouth,USA,2024-03-28,New,1590.4,44,Male,2025-09-17 15:09:33.971785
CUST_00000158,Penny Turner,tranjane@example.org,495.642.0154,"7 Jane Đường
JohnPhường, 533091",Quận JanePhường,USA,2025-06-15,Regular,482.7,20,Male,2025-09-17 15:09:33.972050
CUST_00000159,Scott Wright,hvu@example.org,+84-06-314199,"093 Emily Views Apt. 453
Michaelfort, MA 85616",Thành phố JohnPhường,Vietnam,2025-08-24,Regular,2434.35,63,Female,2025-09-17 15:09:33.972405
CUST_00000160,Phương Đức Phạm,cvu@example.com,(670)529-6589x52026,"6848 Ashley Curve
North Rachaelhaven, DC 31391",JaneXã,USA,2024-05-14,New,4621.38,68,Other,2025-09-17 15:09:33.972649
CUST_00000161,Linda Yoder,rothwendy@example.com,484-930-6067x07362,"8 Phạm Làng
JaneThành phố, 198871",Quận JaneQuận,Japan,2024-12-06,VIP,2907.91,39,Other,2025-09-17 15:09:33.973029
CUST_00000162,Lâm Quang Dương,johnpham@example.org,+1-574-488-6001,"34344 Ortega Plaza Apt. 354
Lake Josephstad, LA 32311",Meghanburgh,Vietnam,2025-02-15,New,3852.6,39,Male,2025-09-17 15:09:33.973342
CUST_00000163,Peggy Adams,wilkersonsteven@example.net,(02)058-1150,"090 Laura Mills
South Amy, WV 63425",Christophermouth,Vietnam,2024-10-24,Occasional,173.67,53,Female,2025-09-17 15:09:33.973793
CUST_00000164,Stephen Evans,janemai@example.org,+84-07-547292,"114 John Hẻm
JaneHuyện, 625348",Quận JaneXã,Vietnam,2025-02-19,Regular,4524.76,42,Female,2025-09-17 15:09:33.974025
CUST_00000165,Quý ông Nam Lê,megan39@example.net,288.231.8770x6476,"66202 Todd Points
Garymouth, AS 11839",Perezville,Japan,2025-08-04,Occasional,2422.68,34,Other,2025-09-17 15:09:33.974384
CUST_00000166,Vũ Lê,eric82@example.net,(686)615-7699,"9039 Melissa Flat
Braunstad, KY 06618",JaneQuận,Japan,2025-06-05,Occasional,1319.15,40,Female,2025-09-17 15:09:33.974643
CUST_00000167,Anna Blackburn,lejohn@example.net,+84-63-331018,"72271 Preston Stream Apt. 759
Benjaminside, NE 53810",Evansberg,Japan,2023-10-03,Occasional,2444.14,19,Other,2025-09-17 15:09:33.975046
CUST_00000168,Thành Bùi,johnhoang@example.org,+84 32 7533128,"21 John Ngõ
Thành phố JaneQuận, 522955",JaneXã,Vietnam,2024-03-16,Occasional,1801.48,68,Female,2025-09-17 15:09:33.975166
CUST_00000169,Cynthia Walker,janehoang@example.com,434.460.3295,"8 Jane Tổ
JohnXã, 321668",Thị xã JohnQuận,Korea,2025-05-18,New,2617.45,30,Other,2025-09-17 15:09:33.975371
CUST_00000170,Kimberly Stokes,davisjohn@example.net,07 2313992,"62506 Pugh Shoal Apt. 447
West Patricia, VI 69482",Quận JohnThành phố,USA,2024-11-25,Regular,1855.8,68,Male,2025-09-17 15:09:33.975878
CUST_00000171,Quang Phú Bùi,fjackson@example.net,+1-412-562-7995x41893,"4949 Alex Mountain Apt. 935
Lake Kent, CA 83552",Thành phố JanePhường,Vietnam,2023-10-27,VIP,4856.57,29,Other,2025-09-17 15:09:33.976202
CUST_00000172,Tanya Gamble,santanaangelica@example.net,(05)672-8983,"2 Trần Tổ
JaneQuận, 788299",Chavezstad,Japan,2024-10-20,Regular,2849.55,64,Male,2025-09-17 15:09:33.976573
CUST_00000173,Thảo Bùi,kristinahuerta@example.net,+1-497-853-7867x010,"69 Jane Dãy
Quận JaneThành phố, 137494",Sandraberg,Japan,2025-03-29,Regular,3306.17,45,Other,2025-09-17 15:09:33.976863
CUST_00000174,Marissa Romero,buijane@example.net,05 9857 7752,"8788 Michael Stream Suite 422
Howardshire, GA 46302",Thành phố JohnXã,Vietnam,2023-09-29,VIP,4494.09,70,Male,2025-09-17 15:09:33.977202
CUST_00000175,Jennifer Morgan,smithalexis@example.net,371-923-0151x825,"9876 Latasha Valley
South Mary, AL 28651",JohnXã,Korea,2025-04-30,Regular,2194.54,25,Other,2025-09-17 15:09:33.977587
CUST_00000176,Lâm Hoàng Mai,jane50@example.com,001-663-225-8513x05821,"76631 Arnold Wells
East Christine, OR 50094",North Claytontown,USA,2025-07-08,Regular,4258.8,53,Male,2025-09-17 15:09:33.977853
CUST_00000177,Anh Phạm,dangjane@example.org,001-267-745-6699x85682,"179 Joanna Plains Apt. 692
Perkinschester, AZ 86882",JohnThành phố,Vietnam,2025-02-13,New,1720.18,62,Other,2025-09-17 15:09:33.978082
CUST_00000178,Châu Vũ,larry27@example.net,+84-74-666846,"483 John Khu
Quận JohnPhường, 515240",South Ronald,Vietnam,2024-05-06,New,116.28,70,Other,2025-09-17 15:09:33.978279
CUST_00000179,Chị Thảo Dương,hwalsh@example.org,653-809-0346,"388 Phillips Bypass
Hudsonborough, IL 89294",JohnPhường,Korea,2024-08-11,New,4083.0,46,Other,2025-09-17 15:09:33.978605
CUST_00000180,Erica Shields,evan03@example.com,+84-40-841547,"227 John Số
JohnQuận, 391136",Loganport,Vietnam,2024-10-10,Regular,2332.04,42,Female,2025-09-17 15:09:33.978939
CUST_00000181,Cô Hà Trần,hoangjane@example.org,+1-911-847-1125,"USNV Castillo
FPO AP 20370",Padillashire,Japan,2024-04-25,Occasional,3105.28,28,Female,2025-09-17 15:09:33.979156
CUST_00000182,Bác Huy Mai,janehoang@example.org,(07)511-4848,"604 Dương Dãy
JohnHuyện, 780038",JaneHuyện,Japan,2025-01-26,Occasional,4900.9,47,Male,2025-09-17 15:09:33.979269
CUST_00000183,Bác Trọng Vũ,johnnguyen@example.org,+84-04-423852,"488 John Đường
Quận JohnThị xã, 217816",East Sara,Singapore,2025-01-13,VIP,101.8,35,Female,2025-09-17 15:09:33.979434
CUST_00000184,Khoa Mai,edang@example.org,+84 95 8645411,"4 Đặng Ngõ
JaneHuyện, 451991",Port Robert,USA,2024-03-12,VIP,1548.45,68,Other,2025-09-17 15:09:33.979586
CUST_00000185,Bảo Bùi,cheryl82@example.org,6296846519,"11 John Số
Thị xã JaneQuận, 335943",Parsonsside,Japan,2024-02-01,Occasional,4084.86,30,Male,2025-09-17 15:09:33.979847
CUST_00000186,Terri Smith,lisa22@example.org,388.692.4443,"809 Sanford Plains Apt. 971
Mcdanielton, NY 36942",JohnThị xã,Japan,2025-09-13,Occasional,2159.67,45,Other,2025-09-17 15:09:33.980243
CUST_00000187,Robert Richmond,nnguyen@example.com,(07) 8721 3294,"78 John Hẻm
Thị xã JaneThành phố, 903247",Richardberg,USA,2025-04-22,New,2109.58,47,Male,2025-09-17 15:09:33.980502
CUST_00000188,Bryan Jacobs,warnerjulie@example.net,(448)536-5014,"7 Mai Khu
JohnXã, 992957",JanePhường,Korea,2025-09-11,Regular,1051.96,45,Male,2025-09-17 15:09:33.980806
CUST_00000189,Quang Mai,donald11@example.com,(08) 0606 7001,"6 Dương Dãy
Huyện JohnQuận, 705211",Thị xã JaneQuận,Singapore,2024-07-19,Occasional,4336.95,64,Other,2025-09-17 15:09:33.980962
CUST_00000190,Jeff Hudson,john06@example.org,+84-41-187884,"808 Trần Tổ
Thị xã JaneHuyện, 450335",Quận JohnThành phố,Japan,2024-11-19,New,4596.91,67,Male,2025-09-17 15:09:33.981161
CUST_00000191,John Lopez,udang@example.net,(293)993-0284x600,"74 Bùi Ngõ
JaneHuyện, 790714",Delacruzton,Vietnam,2024-12-24,Regular,2959.01,57,Female,2025-09-17 15:09:33.981438
CUST_00000192,Nhật Bùi,douglashull@example.org,+84-62-124 9503,"8 Mai Ngõ
Quận JohnThị xã, 538590",JohnThị xã,Korea,2024-04-08,VIP,3391.59,56,Other,2025-09-17 15:09:33.981706
CUST_00000193,Andrea Page,johnbui@example.com,001-226-919-2693x68759,"943 Susan Canyon
Curtischester, GA 04298",JohnThị xã,Vietnam,2024-09-19,New,2009.37,35,Male,2025-09-17 15:09:33.982018
CUST_00000194,Nam Phạm,lejane@example.net,4179264526,"607 Jane Dãy
JaneXã, 406068",JaneThị xã,Vietnam,2025-07-23,VIP,922.01,45,Female,2025-09-17 15:09:33.982130
CUST_00000195,Ngọc Phạm,btran@example.net,+84-44-235730,"82 Jane Ngõ
JohnPhường, 936781",Butlerberg,Japan,2023-11-25,Regular,4137.01,41,Male,2025-09-17 15:09:33.982327
CUST_00000196,Ashley Schmidt,shoang@example.net,+1-697-858-3231,"5 Jane Hẻm
Thị xã JanePhường, 995060",JanePhường,Japan,2024-06-23,VIP,1833.02,47,Male,2025-09-17 15:09:33.982556
CUST_00000197,Nhật Hoàng,johnduong@example.net,620.552.4351x560,"22070 Francis Neck Apt. 724
Sandraton, CA 40959",Huyện JohnPhường,Vietnam,2024-01-03,VIP,4624.75,35,Male,2025-09-17 15:09:33.982766
CUST_00000198,Katrina Peterson,janevu@example.org,(826)855-8952,"1 Phạm Hẻm
Thành phố JaneThành phố, 803850",Millerville,Japan,2024-08-30,Occasional,2729.62,55,Other,2025-09-17 15:09:33.983057
CUST_00000199,Huy Xuân Nguyễn,xperez@example.net,+84-06-567 7520,"1978 Williams Summit
West Nancy, PW 54816",Thị xã JohnPhường,Vietnam,2024-09-26,New,175.41,45,Other,2025-09-17 15:09:33.983357
CUST_00000200,Bà Xuân Vũ,alexanderjulie@example.org,+84-16-605 1871,"9 Jane Dãy
Huyện JohnHuyện, 450203",JohnQuận,Japan,2024-08-26,Regular,3341.95,56,Male,2025-09-17 15:09:33.983595
CUST_00000201,Kim Hữu Lê,nvu@example.org,001-237-892-0395x7734,"93595 Craig Glen
Port Thomasstad, CO 15458",Thị xã JohnThị xã,Korea,2024-06-11,Regular,1465.74,56,Male,2025-09-17 15:09:33.983821
CUST_00000202,Kristine Munoz,ttran@example.com,001-320-242-2066x461,"987 Thomas Lodge
Camposstad, PR 09464",Port Elizabethburgh,USA,2024-12-08,New,3413.83,34,Male,2025-09-17 15:09:33.984232
CUST_00000203,Cô Phương Vũ,gerald18@example.org,(443)360-5049x38997,"886 Đặng Làng
JohnThị xã, 494684",Benjaminside,Korea,2025-09-02,Regular,676.68,68,Female,2025-09-17 15:09:33.984464
CUST_00000204,Hưng Trí Lê,janebui@example.org,(00) 2286 5574,"PSC 6075, Box 9567
APO AP 14773",Quận JohnQuận,Korea,2023-11-23,VIP,1566.77,60,Other,2025-09-17 15:09:33.984579
CUST_00000205,Stephanie Perry,janetran@example.net,+84-49-681 6890,"JanePhường
01 Mai Khu, 744737",Brandonfort,Singapore,2025-05-29,New,612.23,59,Female,2025-09-17 15:09:33.984839
CUST_00000206,Chị Duyên Vũ,janele@example.net,375-412-7578x6006,"Huyện JanePhường
3 John Ngõ, 784109",Port Nichole,USA,2023-12-06,Regular,1674.24,47,Male,2025-09-17 15:09:33.985013
CUST_00000207,John Smith,watsondiane@example.net,(00) 3192 2596,"38 John Khu
Thành phố JaneHuyện, 560931",New Tiffany,Vietnam,2024-03-22,Regular,575.69,24,Male,2025-09-17 15:09:33.985374
CUST_00000208,Barbara Castaneda,john63@example.net,001-545-800-3461x3998,"Quận JohnThành phố
34 John Hẻm, 320710",Huyện JanePhường,USA,2024-10-10,New,3713.24,23,Male,2025-09-17 15:09:33.985592
CUST_00000209,Bà Kim Mai,nguyenjane@example.org,634.547.3819,"5 Mai Ngõ
JaneXã, 769556",Bairdport,Japan,2025-08-03,Occasional,4689.5,50,Other,2025-09-17 15:09:33.985777
CUST_00000210,Gregory Thompson,jeff98@example.net,(758)688-1304x8448,"77338 Holly Wall
Laurafurt, MN 89525",Port Matthewshire,Singapore,2024-07-03,Regular,3446.87,56,Male,2025-09-17 15:09:33.986198
CUST_00000211,Chris Roberts,alvaradoerin@example.net,+84-84-040 4147,"0 John Khu
JohnThành phố, 581792",Lake Ashleyland,Korea,2024-12-02,Regular,775.57,55,Female,2025-09-17 15:09:33.986560
CUST_00000212,Jordan Welch,brandy41@example.com,(780)816-5762x07190,"37 Jane Dãy
JaneHuyện, 419041",New Donfort,Vietnam,2025-06-03,New,4694.77,24,Other,2025-09-17 15:09:33.986865
CUST_00000213,Khoa Phú Nguyễn,imartinez@example.com,001-418-658-3865x44034,"99 Dương Khu
Thành phố JaneHuyện, 181515",Thị xã JaneThành phố,USA,2024-01-10,Regular,2897.77,26,Female,2025-09-17 15:09:33.987066
CUST_00000214,Xuân Lê,nguyenbrianna@example.net,753-671-2367,"3 Đặng Hẻm
Thị xã JohnThành phố, 894148",Lake Jessicafort,Japan,2025-08-25,Regular,2887.64,51,Female,2025-09-17 15:09:33.987595
CUST_00000215,Jamie Faulkner,buijane@example.com,701.638.6473,"664 John Số
Quận JaneXã, 677688",JohnPhường,Vietnam,2024-09-25,Occasional,4571.8,70,Female,2025-09-17 15:09:33.988042
CUST_00000216,Bảo Trần,john98@example.org,9438796738,"02 John Hẻm
JaneThị xã, 579337",JohnXã,Japan,2023-10-08,New,3312.03,48,Other,2025-09-17 15:09:33.988184
CUST_00000217,Joseph Rhodes,rodgerssandra@example.org,(536)681-9161x904,"569 Johnson Overpass Suite 331
Robertville, OK 74229",New Elizabethton,Singapore,2023-09-28,Regular,1341.93,65,Female,2025-09-17 15:09:33.988749
CUST_00000218,Cô Duyên Phạm,jbui@example.com,919-578-3021x6334,"141 Kristen Common Apt. 892
North Nancystad, AK 61858",Adamfort,USA,2024-02-01,VIP,4499.19,48,Female,2025-09-17 15:09:33.989041
CUST_00000219,Randy Robertson,diana14@example.org,897-530-0565x928,"407 Walter Radial
Lake Kimberly, NY 13830",Jeremiahport,Singapore,2024-03-06,Regular,2668.4,42,Other,2025-09-17 15:09:33.989510
CUST_00000220,Pamela Mason,johnnolan@example.org,2836699199,"472 Trần Tổ
Huyện JaneThành phố, 940634",Huyện JohnThị xã,Japan,2025-06-21,Regular,2211.69,41,Female,2025-09-17 15:09:33.989853
CUST_00000221,Luke Wallace,john20@example.org,(813)632-3419,"65530 Moran Trail
Randyton, OR 47082",New Davidstad,Korea,2024-10-27,Occasional,1500.2,57,Male,2025-09-17 15:09:33.990256
CUST_00000222,Karen Bates,kdang@example.net,+84-72-607523,"7596 Christopher Lakes
Buchananport, MA 65286",Quận JanePhường,Korea,2024-01-07,New,4462.94,57,Male,2025-09-17 15:09:33.990597
CUST_00000223,Vincent Shepard DDS,jenniferandrade@example.org,(758)887-9274,"55446 Ronald Trail Apt. 605
North Cassandrashire, PR 72071",JaneQuận,Korea,2024-12-06,Regular,221.85,36,Female,2025-09-17 15:09:33.991036
CUST_00000224,Susan Gonzalez,kathleenadams@example.com,(07) 7004 6788,"1433 George Station Suite 221
Smithstad, NY 31686",JaneThị xã,Vietnam,2025-02-19,Regular,4951.27,35,Male,2025-09-17 15:09:33.991501
CUST_00000225,Donald Cox,ytran@example.org,001-362-714-3396x40333,"718 John Dãy
JaneThành phố, 665458",Thành phố JohnThị xã,Korea,2025-01-11,Regular,3221.84,52,Female,2025-09-17 15:09:33.991747
CUST_00000226,Margaret Taylor,morabecky@example.net,001-518-553-4317x36774,"486 Sara Inlet Apt. 440
Camposhaven, KS 47367",JohnHuyện,Singapore,2023-10-03,VIP,614.01,23,Female,2025-09-17 15:09:33.992208
CUST_00000227,Chị Phương Vũ,jane71@example.com,(01)760-6367,"91016 Velasquez Circle Apt. 277
North Susan, MP 75216",Robertsside,Korea,2024-05-13,Occasional,4617.51,19,Other,2025-09-17 15:09:33.992508
CUST_00000228,Kim Trí Đặng,johnbui@example.net,516.838.4851,"33 John Dãy
Thị xã JaneThành phố, 450937",Huyện JohnThị xã,Japan,2024-01-29,Occasional,1597.79,64,Other,2025-09-17 15:09:33.992642
CUST_00000229,Kayla Henderson,drichardson@example.com,(02)082-9956,"3 John Hẻm
JohnXã, 969173",Quận JohnXã,Singapore,2024-01-23,Occasional,1677.53,49,Other,2025-09-17 15:09:33.992904
CUST_00000230,David Kelley,eric81@example.org,+84-55-474046,"53 Vũ Tổ
JaneQuận, 993554",Thị xã JaneHuyện,Korea,2025-08-05,Occasional,995.19,65,Female,2025-09-17 15:09:33.993136
CUST_00000231,Manuel Austin,smithjames@example.org,+1-986-661-1398x932,"681 Leach Corner
Collierview, DC 55430",Salazarview,Singapore,2024-07-23,New,1502.69,41,Male,2025-09-17 15:09:33.993643
CUST_00000232,Robyn James,james55@example.net,+84 44 4965910,"PSC 3992, Box 7426
APO AA 25225",Kristinaport,Vietnam,2024-07-07,Regular,4384.88,61,Female,2025-09-17 15:09:33.993916
CUST_00000233,Melinda Welch,benjamin32@example.org,739-461-9263x63337,"146 Moore Route Suite 008
Alvarezview, IA 31221",Lake Jessicatown,Korea,2024-03-13,Occasional,4837.42,56,Male,2025-09-17 15:09:33.994466
