order_id,customer_id,order_date,order_status,total_amount_usd,total_amount_vnd,subtotal_usd,tax_amount_usd,shipping_cost_usd,discount_amount_usd,currency,payment_status,payment_method,shipping_method,shipping_address,order_source,platform,delivery_region,customer_segment,market_focus,vietnam_specific_promotion,data_source,created_at,integrated_id,data_integration_date
VN_ORDER_000072,VN_CUST_000617,2024-10-22 19:06:24,Returned,767.51,18420336.0,697.74,69.77,0,0.0,USD,Paid,Bank_Transfer,Same_Day,"712 Hanoi Street, Hanoi, Hanoi",Website,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.686045,VN_ORDER_000072,2025-10-01T21:32:54.885802
VN_ORDER_000073,VN_CUST_004541,2025-05-31 19:06:24,Processing,855.52,20532600.0,777.75,77.78,0,0.0,USD,Paid,Bank_Transfer,Same_Day,"790 Can Tho Street, Can Tho, Can Tho",Mobile_App,Lazada,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.686742,VN_ORDER_000073,2025-10-01T21:32:54.885802
VN_ORDER_000074,VN_CUST_000426,2024-12-05 19:06:24,Delivered,1617.16,38811901.0,1643.27,164.33,0,190.43,USD,Paid,Bank_Transfer,Express,"827 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Sendo,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.687372,VN_ORDER_000074,2025-10-01T21:32:54.885802
VN_ORDER_000075,VN_CUST_002439,2025-04-03 19:06:24,Delivered,1063.74,25529856.0,967.04,96.7,0,0.0,USD,Paid,E_Wallet_ZaloPay,Standard,"430 Hanoi Street, Hanoi, Hanoi",Website,Tiki,North,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.687977,VN_ORDER_000075,2025-10-01T21:32:54.885802
VN_ORDER_000076,VN_CUST_000701,2024-11-11 19:06:24,Delivered,477.06,11449415.0,522.3,52.23,0,97.47,USD,Paid,E_Wallet_MoMo,Same_Day,"826 Can Tho Street, Can Tho, Can Tho",Social_Media,Shopee,South,Regular,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:24.688579,VN_ORDER_000076,2025-10-01T21:32:54.885802
VN_ORDER_000077,VN_CUST_004851,2024-11-30 19:06:24,Delivered,793.64,19047336.0,721.49,72.15,0,0.0,USD,Paid,E_Wallet_MoMo,Express,"619 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Sendo,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.689564,VN_ORDER_000077,2025-10-01T21:32:54.885802
VN_ORDER_000078,VN_CUST_000721,2025-01-11 19:06:24,Processing,512.37,12296856.0,465.79,46.58,0,0.0,USD,Paid,Credit_Card,Same_Day,"457 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Tiki,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.690996,VN_ORDER_000078,2025-10-01T21:32:54.885802
VN_ORDER_000079,VN_CUST_000615,2025-09-21 19:06:24,Cancelled,796.66,19119936.0,724.24,72.42,0,0.0,USD,Failed,E_Wallet_MoMo,Express,"597 Can Tho Street, Can Tho, Can Tho",Website,Shopee,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.691769,VN_ORDER_000079,2025-10-01T21:32:54.885802
VN_ORDER_000080,VN_CUST_000412,2025-05-06 19:06:24,Delivered,1670.54,40092888.0,1518.67,151.87,0,0.0,USD,Paid,E_Wallet_MoMo,Express,"895 Can Tho Street, Can Tho, Can Tho",Social_Media,Tiki,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.693048,VN_ORDER_000080,2025-10-01T21:32:54.885802
VN_ORDER_000081,VN_CUST_003204,2025-01-22 19:06:24,Processing,2566.73,61601496.0,2333.39,233.34,0,0.0,USD,Paid,COD,Standard,"319 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Shopee,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.693871,VN_ORDER_000081,2025-10-01T21:32:54.885802
VN_ORDER_000082,VN_CUST_003483,2025-05-13 19:06:24,Delivered,3920.97,94103248.0,4349.78,434.98,0,863.79,USD,Paid,COD,Same_Day,"685 Can Tho Street, Can Tho, Can Tho",Website,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.694648,VN_ORDER_000082,2025-10-01T21:32:54.885802
VN_ORDER_000083,VN_CUST_001475,2025-08-01 19:06:24,Delivered,2302.05,55249128.0,2092.77,209.28,0,0.0,USD,Paid,E_Wallet_MoMo,Standard,"973 Hanoi Street, Hanoi, Hanoi",Mobile_App,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.695293,VN_ORDER_000083,2025-10-01T21:32:54.885802
VN_ORDER_000084,VN_CUST_000296,2025-04-23 19:06:24,Delivered,6877.09,165050160.0,6251.9,625.19,0,0.0,USD,Paid,Bank_Transfer,Express,"206 Da Nang Street, Da Nang, Da Nang",Social_Media,Shopee,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.696164,VN_ORDER_000084,2025-10-01T21:32:54.885802
VN_ORDER_000085,VN_CUST_000108,2025-03-08 19:06:24,Shipped,1267.77,30426528.0,1152.52,115.25,0,0.0,USD,Paid,E_Wallet_ZaloPay,Same_Day,"528 Can Tho Street, Can Tho, Can Tho",Website,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.696878,VN_ORDER_000085,2025-10-01T21:32:54.885802
VN_ORDER_000086,VN_CUST_000363,2025-06-06 19:06:24,Delivered,957.33,22975920.0,870.3,87.03,0,0.0,USD,Paid,Bank_Transfer,Express,"245 Can Tho Street, Can Tho, Can Tho",Mobile_App,Shopee,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.697775,VN_ORDER_000086,2025-10-01T21:32:54.885802
VN_ORDER_000087,VN_CUST_001961,2024-11-09 19:06:24,Delivered,5516.96,132407088.0,5015.42,501.54,0,0.0,USD,Paid,E_Wallet_MoMo,Express,"262 Hai Phong Street, Hai Phong, Hai Phong",Website,Tiki,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.698487,VN_ORDER_000087,2025-10-01T21:32:54.885802
VN_ORDER_000088,VN_CUST_003786,2025-05-10 19:06:24,Cancelled,4886.41,117273816.0,4442.19,444.22,0,0.0,USD,Failed,Bank_Transfer,Standard,"453 Hanoi Street, Hanoi, Hanoi",Website,Shopee,North,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.699175,VN_ORDER_000088,2025-10-01T21:32:54.885802
VN_ORDER_000089,VN_CUST_000295,2025-01-22 19:06:24,Shipped,1102.45,26458872.0,1002.23,100.22,0,0.0,USD,Paid,E_Wallet_ZaloPay,Standard,"685 Da Nang Street, Da Nang, Da Nang",Social_Media,Sendo,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.699917,VN_ORDER_000089,2025-10-01T21:32:54.885802
VN_ORDER_000090,VN_CUST_002705,2024-12-28 19:06:24,Delivered,1135.48,27251400.0,1162.48,116.25,0,143.25,USD,Paid,E_Wallet_MoMo,Same_Day,"467 Hai Phong Street, Hai Phong, Hai Phong",Website,Tiki,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.700893,VN_ORDER_000090,2025-10-01T21:32:54.885802
VN_ORDER_000091,VN_CUST_001401,2025-04-07 19:06:24,Delivered,2211.76,53082216.0,2010.69,201.07,0,0.0,USD,Paid,Bank_Transfer,Standard,"703 Da Nang Street, Da Nang, Da Nang",Website,Tiki,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.701902,VN_ORDER_000091,2025-10-01T21:32:54.885802
VN_ORDER_000092,VN_CUST_003336,2025-06-16 19:06:24,Cancelled,1471.58,35317920.0,1337.8,133.78,0,0.0,USD,Failed,Bank_Transfer,Standard,"196 Da Nang Street, Da Nang, Da Nang",Social_Media,Lazada,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.702699,VN_ORDER_000092,2025-10-01T21:32:54.885802
VN_ORDER_000093,VN_CUST_000719,2025-04-19 19:06:24,Delivered,2572.67,61744116.0,2598.76,259.88,0,285.96,USD,Paid,Bank_Transfer,Express,"499 Da Nang Street, Da Nang, Da Nang",Mobile_App,Lazada,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.703312,VN_ORDER_000093,2025-10-01T21:32:54.885802
VN_ORDER_000094,VN_CUST_001194,2025-03-13 19:06:24,Delivered,2218.88,53253201.0,2092.77,209.28,0,83.16,USD,Paid,E_Wallet_MoMo,Express,"378 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Tiki,South,Regular,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:24.704175,VN_ORDER_000094,2025-10-01T21:32:54.885802
VN_ORDER_000095,VN_CUST_002962,2025-01-08 19:06:24,Delivered,734.14,17619360.0,667.4,66.74,0,0.0,USD,Paid,COD,Same_Day,"888 Da Nang Street, Da Nang, Da Nang",Website,Sendo,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.705060,VN_ORDER_000095,2025-10-01T21:32:54.885802
VN_ORDER_000096,VN_CUST_003384,2025-03-07 19:06:24,Delivered,172.68,4144378.0,162.37,16.24,0,5.92,USD,Paid,Bank_Transfer,Express,"606 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.706011,VN_ORDER_000096,2025-10-01T21:32:54.885802
VN_ORDER_000097,VN_CUST_000100,2025-09-27 19:06:24,Delivered,377.04,9048864.0,342.76,34.28,0,0.0,USD,Paid,E_Wallet_ZaloPay,Express,"664 Da Nang Street, Da Nang, Da Nang",Mobile_App,Shopee,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.707262,VN_ORDER_000097,2025-10-01T21:32:54.885802
VN_ORDER_000098,VN_CUST_001970,2025-02-24 19:06:24,Delivered,5224.11,125378553.0,4954.02,495.4,0,225.32,USD,Paid,Bank_Transfer,Standard,"500 Hanoi Street, Hanoi, Hanoi",Website,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.708296,VN_ORDER_000098,2025-10-01T21:32:54.885802
VN_ORDER_000099,VN_CUST_001305,2025-03-04 19:06:24,Delivered,2841.0,68184036.0,3153.18,315.32,0,627.5,USD,Paid,E_Wallet_ZaloPay,Same_Day,"606 Can Tho Street, Can Tho, Can Tho",Social_Media,Shopee,South,Regular,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:24.709416,VN_ORDER_000099,2025-10-01T21:32:54.885802
VN_ORDER_000100,VN_CUST_001798,2025-09-18 19:06:24,Returned,5142.16,123411793.0,5216.01,521.6,0,595.45,USD,Paid,Bank_Transfer,Express,"754 Hanoi Street, Hanoi, Hanoi",Mobile_App,Shopee,North,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.710474,VN_ORDER_000100,2025-10-01T21:32:54.885802
VN_ORDER_000101,VN_CUST_002910,2025-06-05 19:06:24,Processing,6476.59,155438111.0,6772.4,677.24,0,973.05,USD,Paid,COD,Same_Day,"894 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Social_Media,Lazada,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.711140,VN_ORDER_000101,2025-10-01T21:32:54.885802
VN_ORDER_000102,VN_CUST_001798,2025-04-25 19:06:24,Delivered,54.7,1312793.0,58.94,5.89,0,10.13,USD,Paid,Bank_Transfer,Express,"754 Hanoi Street, Hanoi, Hanoi",Website,Sendo,North,Premium,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:24.711693,VN_ORDER_000102,2025-10-01T21:32:54.885802
VN_ORDER_000103,VN_CUST_003023,2024-11-21 19:06:24,Delivered,575.16,13803752.0,560.61,56.06,0,41.51,USD,Paid,E_Wallet_ZaloPay,Standard,"462 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Sendo,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.712360,VN_ORDER_000103,2025-10-01T21:32:54.885802
VN_ORDER_000104,VN_CUST_003254,2025-07-18 19:06:24,Delivered,2521.38,60513064.0,2770.95,277.09,0,526.67,USD,Paid,E_Wallet_MoMo,Same_Day,"77 Da Nang Street, Da Nang, Da Nang",Social_Media,Tiki,Central,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.713015,VN_ORDER_000104,2025-10-01T21:32:54.885802
VN_ORDER_000105,VN_CUST_001837,2025-07-18 19:06:24,Delivered,1297.42,31138008.0,1179.47,117.95,0,0.0,USD,Paid,COD,Same_Day,"908 Can Tho Street, Can Tho, Can Tho",Mobile_App,Tiki,South,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.713819,VN_ORDER_000105,2025-10-01T21:32:54.885802
VN_ORDER_000106,VN_CUST_004110,2025-08-06 19:06:24,Delivered,1063.74,25529856.0,967.04,96.7,0,0.0,USD,Paid,Bank_Transfer,Standard,"370 Hanoi Street, Hanoi, Hanoi",Mobile_App,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.714660,VN_ORDER_000106,2025-10-01T21:32:54.885802
VN_ORDER_000107,VN_CUST_001604,2025-05-13 19:06:24,Delivered,670.17,16084200.0,609.25,60.93,0,0.0,USD,Paid,E_Wallet_MoMo,Express,"58 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.715475,VN_ORDER_000107,2025-10-01T21:32:54.885802
VN_ORDER_000108,VN_CUST_002181,2024-10-26 19:06:24,Delivered,1067.9,25629648.0,970.82,97.08,0,0.0,USD,Paid,Bank_Transfer,Express,"171 Hanoi Street, Hanoi, Hanoi",Mobile_App,Tiki,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.716481,VN_ORDER_000108,2025-10-01T21:32:54.885802
VN_ORDER_000109,VN_CUST_003302,2025-09-10 19:06:24,Processing,480.98,11543400.0,437.25,43.73,0,0.0,USD,Paid,E_Wallet_MoMo,Same_Day,"755 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Shopee,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.717216,VN_ORDER_000109,2025-10-01T21:32:54.885802
VN_ORDER_000110,VN_CUST_003721,2025-06-30 19:06:24,Processing,4297.66,103143744.0,3906.96,390.7,0,0.0,USD,Paid,E_Wallet_ZaloPay,Same_Day,"546 Da Nang Street, Da Nang, Da Nang",Mobile_App,Tiki,Central,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.718081,VN_ORDER_000110,2025-10-01T21:32:54.885802
VN_ORDER_000111,VN_CUST_003665,2024-12-09 19:06:24,Delivered,1485.09,35642112.0,1350.08,135.01,0,0.0,USD,Paid,Bank_Transfer,Same_Day,"868 Hanoi Street, Hanoi, Hanoi",Website,Tiki,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.718800,VN_ORDER_000111,2025-10-01T21:32:54.885802
VN_ORDER_000112,VN_CUST_002308,2025-04-02 19:06:24,Delivered,143.73,3449424.0,130.66,13.07,0,0.0,USD,Paid,Credit_Card,Express,"807 Da Nang Street, Da Nang, Da Nang",Social_Media,Shopee,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.719632,VN_ORDER_000112,2025-10-01T21:32:54.885802
VN_ORDER_000113,VN_CUST_004578,2024-10-26 19:06:24,Cancelled,2846.18,68308416.0,2587.44,258.74,0,0.0,USD,Failed,Bank_Transfer,Express,"799 Can Tho Street, Can Tho, Can Tho",Social_Media,Lazada,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.720627,VN_ORDER_000113,2025-10-01T21:32:54.885802
VN_ORDER_000114,VN_CUST_004789,2025-09-26 19:06:24,Delivered,4987.58,119701824.0,4534.16,453.42,0,0.0,USD,Paid,E_Wallet_ZaloPay,Same_Day,"639 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.721452,VN_ORDER_000114,2025-10-01T21:32:54.885802
VN_ORDER_000115,VN_CUST_002335,2025-03-17 19:06:24,Delivered,3475.32,83407632.0,3159.38,315.94,0,0.0,USD,Paid,Credit_Card,Standard,"946 Hanoi Street, Hanoi, Hanoi",Social_Media,Shopee,North,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.722403,VN_ORDER_000115,2025-10-01T21:32:54.885802
VN_ORDER_000116,VN_CUST_001105,2025-09-30 19:06:24,Delivered,1059.71,25433111.0,1156.54,115.65,0,212.48,USD,Paid,Bank_Transfer,Same_Day,"787 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Shopee,South,High_Value,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:24.726262,VN_ORDER_000116,2025-10-01T21:32:54.885802
VN_ORDER_000117,VN_CUST_000614,2025-03-14 19:06:24,Cancelled,4055.45,97330728.0,3686.77,368.68,0,0.0,USD,Failed,E_Wallet_ZaloPay,Same_Day,"424 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Sendo,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.727620,VN_ORDER_000117,2025-10-01T21:32:54.885802
VN_ORDER_000118,VN_CUST_004335,2024-11-17 19:06:24,Delivered,367.07,8809680.0,333.7,33.37,0,0.0,USD,Paid,Bank_Transfer,Standard,"863 Hanoi Street, Hanoi, Hanoi",Social_Media,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.729282,VN_ORDER_000118,2025-10-01T21:32:54.885802
VN_ORDER_000119,VN_CUST_002940,2025-06-20 19:06:24,Delivered,492.94,11830632.0,448.13,44.81,0,0.0,USD,Paid,COD,Same_Day,"769 Da Nang Street, Da Nang, Da Nang",Website,Tiki,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.730616,VN_ORDER_000119,2025-10-01T21:32:54.885802
VN_ORDER_000120,VN_CUST_001738,2024-10-15 19:06:24,Delivered,1052.11,25250544.0,956.46,95.65,0,0.0,USD,Paid,COD,Standard,"676 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Lazada,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.731489,VN_ORDER_000120,2025-10-01T21:32:54.885802
VN_ORDER_000121,VN_CUST_000786,2024-10-14 19:06:24,Delivered,912.0,21887976.0,829.09,82.91,0,0.0,USD,Paid,E_Wallet_MoMo,Standard,"805 Hanoi Street, Hanoi, Hanoi",Website,Lazada,North,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.732331,VN_ORDER_000121,2025-10-01T21:32:54.885802
VN_ORDER_000122,VN_CUST_001264,2025-07-05 19:06:24,Delivered,859.69,20632579.0,794.42,79.44,0,14.17,USD,Paid,E_Wallet_ZaloPay,Standard,"912 Can Tho Street, Can Tho, Can Tho",Mobile_App,Tiki,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.732990,VN_ORDER_000122,2025-10-01T21:32:54.885802
VN_ORDER_000123,VN_CUST_003432,2024-12-05 19:06:24,Returned,138.88,3333000.0,126.25,12.62,0,0.0,USD,Paid,Bank_Transfer,Express,"655 Can Tho Street, Can Tho, Can Tho",Website,Tiki,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.733619,VN_ORDER_000123,2025-10-01T21:32:54.885802
VN_ORDER_000124,VN_CUST_002087,2024-11-05 19:06:24,Delivered,5398.31,129559320.0,4907.55,490.76,0,0.0,USD,Paid,Bank_Transfer,Standard,"201 Can Tho Street, Can Tho, Can Tho",Website,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.734780,VN_ORDER_000124,2025-10-01T21:32:54.885802
VN_ORDER_000125,VN_CUST_004318,2025-05-17 19:06:24,Delivered,365.4,8769540.0,334.7,33.47,0,2.77,USD,Paid,COD,Express,"647 Hanoi Street, Hanoi, Hanoi",Website,Lazada,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.736569,VN_ORDER_000125,2025-10-01T21:32:54.885802
VN_ORDER_000126,VN_CUST_001196,2025-08-20 19:06:24,Delivered,1393.04,33432960.0,1266.4,126.64,0,0.0,USD,Paid,Credit_Card,Express,"112 Hanoi Street, Hanoi, Hanoi",Mobile_App,Shopee,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.737501,VN_ORDER_000126,2025-10-01T21:32:54.885802
VN_ORDER_000127,VN_CUST_000879,2025-04-23 19:06:24,Delivered,1697.05,40729278.0,1588.44,158.84,0,50.23,USD,Paid,COD,Same_Day,"143 Da Nang Street, Da Nang, Da Nang",Social_Media,Sendo,Central,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.738188,VN_ORDER_000127,2025-10-01T21:32:54.885802
VN_ORDER_000128,VN_CUST_003006,2024-11-17 19:06:24,Shipped,3204.15,76899504.0,2912.86,291.29,0,0.0,USD,Paid,E_Wallet_MoMo,Express,"294 Can Tho Street, Can Tho, Can Tho",Social_Media,Shopee,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.738732,VN_ORDER_000128,2025-10-01T21:32:54.885802
VN_ORDER_000129,VN_CUST_000548,2025-08-07 19:06:24,Delivered,1435.36,34448568.0,1304.87,130.49,0,0.0,USD,Paid,Bank_Transfer,Same_Day,"69 Hanoi Street, Hanoi, Hanoi",Website,Tiki,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.739557,VN_ORDER_000129,2025-10-01T21:32:54.885802
VN_ORDER_000130,VN_CUST_002422,2025-04-27 19:06:24,Delivered,275.22,6605280.0,250.2,25.02,0,0.0,USD,Paid,Credit_Card,Express,"218 Hai Phong Street, Hai Phong, Hai Phong",Website,Sendo,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.740724,VN_ORDER_000130,2025-10-01T21:32:54.885802
VN_ORDER_000131,VN_CUST_004525,2025-05-27 19:06:24,Delivered,980.63,23535072.0,891.48,89.15,0,0.0,USD,Paid,Bank_Transfer,Standard,"304 Da Nang Street, Da Nang, Da Nang",Mobile_App,Sendo,Central,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.741535,VN_ORDER_000131,2025-10-01T21:32:54.885802
VN_ORDER_000132,VN_CUST_002663,2025-05-03 19:06:24,Returned,3507.66,84183792.0,3188.78,318.88,0,0.0,USD,Paid,Bank_Transfer,Same_Day,"956 Can Tho Street, Can Tho, Can Tho",Mobile_App,Lazada,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.742521,VN_ORDER_000132,2025-10-01T21:32:54.885802
VN_ORDER_000133,VN_CUST_003441,2024-10-16 19:06:24,Delivered,55.76,1338256.0,58.46,5.85,0,8.55,USD,Paid,E_Wallet_ZaloPay,Express,"569 Hai Phong Street, Hai Phong, Hai Phong",Website,Sendo,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.743381,VN_ORDER_000133,2025-10-01T21:32:54.885802
VN_ORDER_000134,VN_CUST_002988,2024-12-28 19:06:24,Delivered,5746.75,137922067.0,5404.48,540.45,0,198.18,USD,Paid,COD,Same_Day,"794 Can Tho Street, Can Tho, Can Tho",Website,Tiki,South,Premium,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.744607,VN_ORDER_000134,2025-10-01T21:32:54.885802
VN_ORDER_000135,VN_CUST_003999,2025-08-06 19:06:24,Delivered,1327.63,31863136.0,1248.96,124.9,0,46.23,USD,Paid,COD,Same_Day,"959 Hai Phong Street, Hai Phong, Hai Phong",Mobile_App,Tiki,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.746188,VN_ORDER_000135,2025-10-01T21:32:54.885802
VN_ORDER_000136,VN_CUST_002580,2025-04-24 19:06:24,Delivered,1581.02,37944456.0,1437.29,143.73,0,0.0,USD,Paid,E_Wallet_MoMo,Standard,"87 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Shopee,South,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.747643,VN_ORDER_000136,2025-10-01T21:32:54.885802
VN_ORDER_000137,VN_CUST_002790,2025-09-02 19:06:24,Delivered,474.99,11399784.0,431.81,43.18,0,0.0,USD,Paid,E_Wallet_MoMo,Same_Day,"385 Hanoi Street, Hanoi, Hanoi",Mobile_App,Shopee,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.748900,VN_ORDER_000137,2025-10-01T21:32:54.885802
VN_ORDER_000138,VN_CUST_002285,2025-04-08 19:06:24,Processing,6245.43,149890224.0,5677.66,567.77,0,0.0,USD,Paid,Bank_Transfer,Standard,"291 Hai Phong Street, Hai Phong, Hai Phong",Social_Media,Lazada,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.749739,VN_ORDER_000138,2025-10-01T21:32:54.885802
VN_ORDER_000139,VN_CUST_002624,2025-02-16 19:06:24,Processing,7087.45,170098754.0,6471.16,647.12,0,30.83,USD,Paid,COD,Express,"627 Ho Chi Minh City Street, Ho Chi Minh City, Ho Chi Minh",Website,Shopee,South,Regular,Vietnam,1,Vietnam_Order_Patterns,2025-10-01T19:06:24.750836,VN_ORDER_000139,2025-10-01T21:32:54.885802
VN_ORDER_000140,VN_CUST_001089,2025-04-12 19:06:24,Delivered,726.85,17444328.0,660.77,66.08,0,0.0,USD,Paid,E_Wallet_MoMo,Standard,"768 Hanoi Street, Hanoi, Hanoi",Mobile_App,Tiki,North,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.752403,VN_ORDER_000140,2025-10-01T21:32:54.885802
VN_ORDER_000141,VN_CUST_003730,2025-04-30 19:06:24,Delivered,729.6,17510408.0,783.93,78.39,0,132.72,USD,Paid,COD,Same_Day,"477 Da Nang Street, Da Nang, Da Nang",Mobile_App,Shopee,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.753142,VN_ORDER_000141,2025-10-01T21:32:54.885802
VN_ORDER_000142,VN_CUST_001963,2025-09-20 19:06:24,Delivered,3924.46,94187016.0,3567.69,356.77,0,0.0,USD,Paid,COD,Same_Day,"158 Da Nang Street, Da Nang, Da Nang",Social_Media,Tiki,Central,Regular,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.754283,VN_ORDER_000142,2025-10-01T21:32:54.885802
VN_ORDER_000143,VN_CUST_002181,2025-03-04 19:06:24,Delivered,300.52,7212480.0,273.2,27.32,0,0.0,USD,Paid,Bank_Transfer,Same_Day,"171 Hanoi Street, Hanoi, Hanoi",Website,Lazada,North,High_Value,Vietnam,0,Vietnam_Order_Patterns,2025-10-01T19:06:24.755593,VN_ORDER_000143,2025-10-01T21:32:54.885802
